Participant ID;Test ID;Detection_range_in_Meters;FOD;Scenario;Whitecane_pos_X;Whitecane_pos_Y;Whitecane_orientation;Object_detected;Distance_to_object;Person_pos_X;Person_pos_Y;Person_orientation;Person_Speed;Object_collision;Object_pos_X;Object_pos_Y;Time_stamp;Timer
1;2;2;2;3;-8.215137;-7.347431;231.842;Box11;1.988;-8.672506;-7.196652;269.2671;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:03.9810365
1;2;2;2;3;-8.206778;-7.352523;232.9325;Box11;1.984;-8.668537;-7.194641;269.3446;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:03.9991444
1;2;2;2;3;-8.197481;-7.358475;233.8133;Box11;1.980;-8.665089;-7.19251;269.4413;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:04.0171578
1;2;2;2;3;-8.188137;-7.364363;234.7821;Box11;1.976;-8.661566;-7.190358;269.5134;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:04.0359876
1;2;2;2;3;-8.169164;-7.376114;236.8492;Box11;1.973;-8.653441;-7.185925;269.5507;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:04.0544898
1;2;2;2;3;-8.150375;-7.387712;239.5326;Box11;1.965;-8.646212;-7.181248;269.41;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:04.0725614
1;2;2;2;3;-8.141074;-7.393466;240.9093;Box11;1.957;-8.642237;-7.179186;269.3151;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:04.0914926
1;2;2;2;3;-8.123584;-7.404195;243.2916;Box11;1.954;-8.634287;-7.17515;269.0507;0;;-6.660399;0.3;5/5/2020 9:25:51 AM;00:00:04.1093778
1;2;2;2;3;-8.107;-7.41312;244.6507;Box12;1.996;-8.6257;-7.170899;268.7142;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.1271579
1;2;2;2;3;-8.099303;-7.417794;244.9359;Box12;1.986;-8.620909;-7.169106;268.4825;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.1459907
1;2;2;2;3;-8.083416;-7.423498;245.5582;Box12;1.982;-8.611833;-7.165067;268.1345;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.1638939
1;2;2;2;3;-8.075388;-7.426846;246.1345;Box12;1.971;-8.606833;-7.163123;267.9639;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.1724854
1;2;2;2;3;-8.059399;-7.43188;247.7447;Box12;1.965;-8.596886;-7.158913;267.543;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.1818805
1;2;2;2;3;-8.051348;-7.434098;248.762;Box12;1.954;-8.591778;-7.156791;267.3338;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.1930724
1;2;2;2;3;-8.04327;-7.435859;249.4022;Box12;1.948;-8.586695;-7.154681;267.1122;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.2044291
1;2;2;2;3;-8.035812;-7.436577;250.2616;Box12;1.942;-8.581203;-7.152588;266.8992;0;;-6.4016;0.3;5/5/2020 9:25:51 AM;00:00:04.2156261
1;2;2;2;3;-8.029108;-7.435396;250.6644;Box12;1.936;-8.575352;-7.150821;266.6998;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2294495
1;2;2;2;3;-8.021917;-7.43485;250.7621;Box12;1.930;-8.56966;-7.148889;266.5353;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2387295
1;2;2;2;3;-8.014822;-7.433648;250.7205;Box12;1.924;-8.564022;-7.14695;266.3452;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2489341
1;2;2;2;3;-8.008253;-7.440399;250.8262;Box12;1.917;-8.557643;-7.145372;266.1303;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2601892
1;2;2;2;3;-8.00149;-7.438485;250.7066;null;0.000;-8.551758;-7.143445;265.9107;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2712949
1;2;2;2;3;-7.994925;-7.436008;250.6813;Box12;1.908;-8.545645;-7.141603;265.7604;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2824483
1;2;2;2;3;-7.988426;-7.432905;250.7587;Box12;1.902;-8.539042;-7.140004;265.63;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.2937193
1;2;2;2;3;-7.981996;-7.429237;250.8203;null;0.000;-8.532732;-7.138177;265.5084;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3049894
1;2;2;2;3;-7.975513;-7.425694;250.8338;null;0.000;-8.526598;-7.136471;265.3383;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3232995
1;2;2;2;3;-7.969275;-7.421631;250.8925;Box12;1.880;-8.520366;-7.134928;265.1469;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3321067
1;2;2;2;3;-7.963372;-7.415651;250.8178;Box12;1.873;-8.514275;-7.133361;264.8942;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3410566
1;2;2;2;3;-7.957496;-7.409718;250.7323;Box12;1.865;-8.508212;-7.131677;264.6885;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3496076
1;2;2;2;3;-7.95159;-7.403892;250.5883;Box12;1.858;-8.502163;-7.130162;264.4926;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3607347
1;2;2;2;3;-7.946087;-7.396779;250.2581;Box12;1.850;-8.495926;-7.128361;264.2508;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3718843
1;2;2;2;3;-7.940649;-7.38927;249.747;Box12;1.842;-8.489814;-7.126592;264.03;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3829758
1;2;2;2;3;-7.930373;-7.380663;249.2631;Box12;1.834;-8.483435;-7.125147;263.887;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.3941089
1;2;2;2;3;-7.925073;-7.372673;248.5876;Box12;1.821;-8.47718;-7.123539;263.7325;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4054878
1;2;2;2;3;-7.92043;-7.363292;247.7922;Box12;1.813;-8.471119;-7.122017;263.6469;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4165700
1;2;2;2;3;-7.916213;-7.353623;246.9312;Box12;1.805;-8.465172;-7.120967;263.5203;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4276826
1;2;2;2;3;-7.911958;-7.343319;246.1372;Box12;1.797;-8.459306;-7.119705;263.3573;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4389163
1;2;2;2;3;-7.906029;-7.332926;245.3669;Box12;1.788;-8.453598;-7.118346;263.1829;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4499944
1;2;2;2;3;-7.90398;-7.321683;244.534;Box12;1.779;-8.448524;-7.116663;262.9276;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4613507
1;2;2;2;3;-7.90009;-7.311117;243.736;Box12;1.772;-8.442909;-7.115345;262.6742;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4797941
1;2;2;2;3;-7.897042;-7.297985;242.7951;Box12;1.764;-8.437845;-7.11403;262.3399;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4883962
1;2;2;2;3;-7.896139;-7.287717;241.6981;Box12;1.755;-8.432758;-7.113062;262.0052;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.4972218
1;2;2;2;3;-7.893396;-7.274473;240.5358;Box12;1.750;-8.427561;-7.111629;261.6411;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.5059541
1;2;2;2;3;-7.890592;-7.261629;239.4743;Box12;1.742;-8.422653;-7.110202;261.2859;0;;-6.4016;0.3;5/5/2020 9:25:52 AM;00:00:04.5170095
1;2;2;2;3;-7.88802;-7.2484;238.1936;Box11;1.687;-8.41749;-7.10916;260.9436;0;;-6.660399;0.3;5/5/2020 9:25:52 AM;00:00:04.5281491
1;2;2;2;3;-7.886021;-7.236068;237.0155;Box11;1.677;-8.412506;-7.107566;260.6373;0;;-6.660399;0.3;5/5/2020 9:25:52 AM;00:00:04.5394100
1;2;2;2;3;-7.885028;-7.222342;235.6084;Box11;1.668;-8.407949;-7.105925;260.3314;0;;-6.660399;0.3;5/5/2020 9:25:52 AM;00:00:04.5505220
1;2;2;2;3;-7.881235;-7.206186;234.1726;Box11;1.659;-8.404354;-7.104022;259.9794;0;;-6.660399;0.3;5/5/2020 9:25:52 AM;00:00:04.5616903
1;2;2;2;3;-7.881171;-7.192213;232.3748;Box11;1.646;-8.399651;-7.102205;259.6498;0;;-6.660399;0.3;5/5/2020 9:25:52 AM;00:00:04.5729474
1;2;2;2;3;-7.880434;-7.178573;230.6993;Box11;1.638;-8.395529;-7.100282;259.3411;0;;-6.660399;0.3;5/5/2020 9:25:52 AM;00:00:04.5840136
